Booking_ID,Booking_Date,Travel_Date,Lead_Time,Category,Travel_Type,Customer_Type,City_From,City_To,Booking_Channel,Payment_Mode,Base_Price,Discount_%,Cancellation_Status,Refund_%,Rating,Repeat_Customer,Booking_Hour,Festival_Season
BKG05701,02-05-2025,03-07-2025,62,Hotel,Domestic,Solo,Bangalore,Chennai,Website,Wallet,7200,5,0,0,5,No,2,Diwali
BKG05702,25-06-2024,07-08-2024,43,Flight,Domestic,Business,Mumbai,Chennai,Website,Debit Card,9622,20,0,0,5,No,8,Normal
BKG05703,05-07-2025,11-09-2025,68,Train,Domestic,Business,Mumbai,Delhi,Website,Debit Card,4608,20,0,0,5,No,0,Diwali
BKG05704,22-04-2025,24-05-2025,32,Train,International,Solo,Mumbai,Dubai,App,Credit Card,3799.8,5,0,0,4,Yes,4,Normal
BKG05705,07-12-2024,15-01-2025,39,Train,International,Business,Hyderabad,Singapore,Website,Wallet,8616.6,15,1,80,2,Yes,10,Diwali
BKG05706,03-08-2025,30-09-2025,58,Train,Domestic,Couple,Hyderabad,Jaipur,Website,Debit Card,3555,20,0,0,3,Yes,3,Normal
BKG05707,30-11-2024,11-02-2025,73,Flight,Domestic,Business,Delhi,Bangalore,Website,Wallet,8818,0,1,80,5,No,13,Normal
BKG05708,10-10-2024,18-10-2024,8,Train,Domestic,Family,Delhi,Jaipur,App,UPI,3534,5,0,0,2,Yes,4,Christmas
BKG05709,21-01-2024,26-01-2024,5,Train,International,Couple,Bangalore,Dubai,Website,Debit Card,6982.2,10,0,0,3,No,10,Normal
BKG05710,29-06-2024,12-09-2024,75,Hotel,Domestic,Solo,Chennai,Bangalore,App,NetBanking,4920,15,1,80,1,No,2,Summer
BKG05711,03-02-2024,05-03-2024,31,Train,International,Couple,Chennai,Bangkok,Website,UPI,8454.6,5,0,0,5,Yes,21,Christmas
BKG05712,25-06-2024,15-07-2024,20,Hotel,Domestic,Couple,Bangalore,Goa,Website,Credit Card,11672,5,1,80,1,Yes,22,Normal
BKG05713,18-02-2025,25-02-2025,7,Flight,International,Solo,Chennai,Bangkok,Website,Wallet,13559.4,0,0,0,2,No,6,Normal
BKG05714,20-12-2025,21-01-2026,32,Holiday Package,Domestic,Couple,Mumbai,Delhi,Website,NetBanking,37678,20,1,80,5,No,11,Diwali
BKG05715,16-08-2024,27-08-2024,11,Train,International,Business,Bangalore,London,App,NetBanking,6046.2,10,0,0,3,No,18,Normal
BKG05716,27-12-2025,26-03-2026,89,Train,International,Family,Delhi,Singapore,Website,NetBanking,5148,10,0,0,5,No,22,Normal
BKG05717,20-07-2025,31-08-2025,42,Holiday Package,Domestic,Couple,Chennai,Bangalore,App,NetBanking,18705,5,0,0,2,No,15,Christmas
BKG05718,24-03-2025,14-04-2025,21,Flight,Domestic,Solo,Hyderabad,Mumbai,App,NetBanking,9182,5,0,0,3,Yes,12,Normal
BKG05719,20-04-2024,25-06-2024,66,Train,International,Business,Hyderabad,London,Website,Debit Card,8271,10,0,0,1,Yes,9,Normal
BKG05720,18-09-2024,24-09-2024,6,Holiday Package,Domestic,Business,Mumbai,Goa,App,Credit Card,48740,0,0,0,4,Yes,4,Normal
BKG05721,14-10-2024,11-11-2024,28,Hotel,Domestic,Couple,Chennai,Jaipur,Website,NetBanking,10130,0,0,0,1,Yes,1,Normal
BKG05722,12-05-2025,18-06-2025,37,Hotel,International,Couple,Mumbai,Dubai,Website,Wallet,38408.4,15,0,0,2,No,8,Normal
BKG05723,20-08-2025,23-08-2025,3,Flight,Domestic,Business,Chennai,Chennai,App,Wallet,8316,10,0,0,5,Yes,17,Normal
BKG05724,04-07-2024,13-07-2024,9,Train,International,Solo,Bangalore,Dubai,App,Debit Card,3474,10,0,0,1,Yes,15,Normal
BKG05725,30-04-2024,25-06-2024,56,Flight,International,Business,Bangalore,London,Website,Credit Card,23036.4,0,0,0,4,No,18,Normal
BKG05726,12-02-2024,08-04-2024,56,Holiday Package,Domestic,Solo,Mumbai,Chennai,Website,Debit Card,48006,5,0,0,4,Yes,19,Normal
BKG05727,29-09-2024,15-11-2024,47,Train,International,Family,Mumbai,London,Website,Credit Card,2332.8,20,0,0,1,No,4,Normal
BKG05728,22-12-2025,09-02-2026,49,Hotel,Domestic,Solo,Bangalore,Delhi,Website,Debit Card,7725,10,0,0,4,No,22,Normal
BKG05729,29-06-2025,17-08-2025,49,Train,Domestic,Couple,Bangalore,Bangalore,Website,Wallet,4166,0,0,0,2,Yes,8,Normal
BKG05730,13-09-2024,04-10-2024,21,Hotel,International,Business,Mumbai,Dubai,Website,Debit Card,23452.2,5,1,80,1,Yes,6,Normal
BKG05731,19-09-2024,24-10-2024,35,Holiday Package,Domestic,Family,Hyderabad,Bangalore,App,Wallet,77529,0,1,80,1,Yes,5,Normal
BKG05732,18-06-2025,19-07-2025,31,Hotel,Domestic,Solo,Hyderabad,Chennai,App,Debit Card,11279,0,0,0,3,No,15,Normal
BKG05733,13-06-2024,08-08-2024,56,Holiday Package,International,Solo,Bangalore,London,Website,Credit Card,41619.6,20,0,0,3,No,18,Normal
BKG05734,26-06-2025,27-08-2025,62,Hotel,International,Solo,Bangalore,Bangkok,App,UPI,13615.2,5,0,0,1,No,9,Normal
BKG05735,04-09-2024,09-09-2024,5,Train,Domestic,Solo,Mumbai,Mumbai,App,NetBanking,1423,15,0,0,1,No,1,Normal
BKG05736,14-05-2025,28-07-2025,75,Flight,International,Solo,Delhi,Dubai,Website,NetBanking,22818.6,0,0,0,1,Yes,1,Normal
BKG05737,07-11-2024,23-01-2025,77,Train,International,Business,Delhi,Bangkok,Website,NetBanking,5684.4,5,0,0,5,No,9,Summer
BKG05738,16-06-2025,02-08-2025,47,Flight,Domestic,Couple,Bangalore,Jaipur,App,Wallet,3038,10,0,0,2,No,13,Summer
BKG05739,06-10-2024,09-12-2024,64,Train,International,Couple,Chennai,Dubai,Website,UPI,8334,15,0,0,1,Yes,7,Normal
BKG05740,04-10-2024,09-12-2024,66,Flight,Domestic,Couple,Bangalore,Bangalore,Website,Debit Card,6247,20,0,0,2,No,13,Christmas
BKG05741,21-05-2024,12-08-2024,83,Flight,International,Business,Delhi,Singapore,Website,Debit Card,26951.4,15,1,80,3,No,17,Christmas
BKG05742,20-11-2025,25-01-2026,66,Train,Domestic,Family,Hyderabad,Goa,Website,Credit Card,2961,5,0,0,5,Yes,20,Normal
BKG05743,10-04-2024,15-06-2024,66,Hotel,International,Solo,Bangalore,Dubai,Website,Wallet,44632.8,5,1,80,1,No,22,Normal
BKG05744,23-06-2025,13-09-2025,82,Flight,Domestic,Family,Delhi,Chennai,App,UPI,14017,15,1,80,1,Yes,0,Normal
BKG05745,07-07-2024,12-09-2024,67,Flight,Domestic,Couple,Mumbai,Bangalore,App,UPI,12923,0,0,0,2,Yes,17,Summer
BKG05746,11-07-2025,17-07-2025,6,Flight,International,Business,Delhi,London,Website,NetBanking,17870.4,20,0,0,2,No,10,Normal
BKG05747,17-06-2024,19-08-2024,63,Hotel,International,Couple,Delhi,Bangkok,App,Debit Card,26218.8,0,0,0,4,Yes,17,Normal
BKG05748,11-04-2025,02-05-2025,21,Hotel,International,Business,Bangalore,Dubai,Website,Credit Card,41038.2,0,1,80,3,No,13,Normal
BKG05749,16-04-2024,02-05-2024,16,Holiday Package,Domestic,Solo,Hyderabad,Chennai,Website,Wallet,64936,10,1,80,5,Yes,19,Summer
BKG05750,05-11-2025,25-01-2026,81,Hotel,International,Business,Mumbai,Bangkok,Website,Wallet,30466.8,15,0,0,1,No,10,Normal
BKG05751,24-01-2024,30-03-2024,66,Flight,Domestic,Business,Bangalore,Jaipur,App,Debit Card,9174,10,0,0,2,Yes,5,Christmas
BKG05752,21-12-2025,09-01-2026,19,Flight,International,Business,Delhi,London,App,UPI,18894.6,5,0,0,4,No,14,Normal
BKG05753,28-11-2025,21-02-2026,85,Hotel,International,Family,Bangalore,Bangkok,App,Credit Card,31707,5,0,0,5,Yes,16,Normal
BKG05754,27-05-2024,21-08-2024,86,Holiday Package,International,Family,Bangalore,Dubai,Website,Wallet,84054.6,0,0,0,3,No,9,Christmas
BKG05755,31-08-2025,09-09-2025,9,Hotel,International,Family,Chennai,Singapore,Website,Wallet,4021.2,15,1,80,4,Yes,14,Normal
BKG05756,14-06-2024,11-09-2024,89,Train,International,Family,Bangalore,Bangkok,App,Wallet,4249.8,10,0,0,2,Yes,22,Normal
BKG05757,27-05-2025,14-08-2025,79,Flight,International,Couple,Mumbai,Singapore,Website,UPI,8314.2,15,0,0,1,Yes,7,Summer
BKG05758,13-07-2025,12-09-2025,61,Hotel,Domestic,Couple,Mumbai,Hyderabad,Website,NetBanking,2564,20,0,0,2,No,4,Normal
BKG05759,03-05-2024,04-06-2024,32,Flight,International,Couple,Mumbai,Bangkok,Website,Debit Card,9475.2,10,0,0,1,Yes,19,Normal
BKG05760,01-07-2024,09-09-2024,70,Flight,International,Business,Bangalore,Singapore,App,UPI,5434.2,15,0,0,2,No,11,Normal
BKG05761,24-11-2025,02-01-2026,39,Flight,International,Couple,Delhi,Bangkok,App,Credit Card,17546.4,15,0,0,5,Yes,0,Summer
BKG05762,25-04-2024,29-06-2024,65,Holiday Package,Domestic,Couple,Chennai,Delhi,Website,Credit Card,44419,15,1,80,2,No,23,Diwali
BKG05763,14-02-2024,21-02-2024,7,Hotel,Domestic,Family,Delhi,Chennai,Website,Credit Card,15410,0,1,80,1,No,9,Normal
BKG05764,29-05-2025,30-05-2025,1,Train,International,Business,Bangalore,Dubai,App,Wallet,3754.8,20,0,0,3,No,16,Normal
BKG05765,06-01-2025,20-02-2025,45,Flight,International,Family,Mumbai,Bangkok,Website,NetBanking,23477.4,10,1,80,2,Yes,19,Diwali
BKG05766,10-05-2025,15-07-2025,66,Train,Domestic,Business,Hyderabad,Bangalore,Website,UPI,2345,5,0,0,4,No,22,Normal
BKG05767,11-07-2024,18-07-2024,7,Train,International,Family,Mumbai,Bangkok,Website,Debit Card,7432.2,20,0,0,3,Yes,1,Summer
BKG05768,25-07-2024,15-09-2024,52,Train,International,Couple,Mumbai,London,App,UPI,7288.2,20,0,0,5,Yes,1,Normal
BKG05769,09-03-2025,05-06-2025,88,Train,Domestic,Couple,Delhi,Jaipur,Website,Wallet,1647,0,0,0,2,Yes,7,Normal
BKG05770,07-11-2025,03-01-2026,57,Flight,Domestic,Couple,Bangalore,Hyderabad,App,Wallet,12325,20,1,80,4,Yes,10,Normal
BKG05771,13-07-2024,17-08-2024,35,Train,International,Family,Bangalore,Bangkok,Website,Wallet,6233.4,10,0,0,2,Yes,19,Normal
BKG05772,23-11-2024,04-01-2025,42,Hotel,Domestic,Solo,Hyderabad,Delhi,App,Debit Card,3205,15,0,0,5,No,6,Normal
BKG05773,26-05-2024,19-06-2024,24,Train,Domestic,Couple,Delhi,Mumbai,App,Wallet,3458,15,0,0,1,Yes,15,Summer
BKG05774,27-01-2025,09-03-2025,41,Train,Domestic,Business,Chennai,Mumbai,App,Credit Card,4962,0,0,0,5,No,5,Diwali
BKG05775,23-11-2024,21-02-2025,90,Train,International,Family,Delhi,London,Website,Wallet,7758,15,0,0,5,Yes,6,Summer
BKG05776,29-04-2024,12-05-2024,13,Train,Domestic,Solo,Hyderabad,Mumbai,Website,Credit Card,4775,15,0,0,2,Yes,23,Christmas
BKG05777,19-07-2024,13-08-2024,25,Flight,International,Solo,Bangalore,Singapore,App,Debit Card,7385.4,10,0,0,3,No,10,Normal
BKG05778,26-12-2025,02-03-2026,66,Holiday Package,International,Couple,Bangalore,Singapore,App,Wallet,88781.4,20,0,0,1,No,6,Normal
BKG05779,23-05-2025,09-06-2025,17,Holiday Package,Domestic,Couple,Delhi,Delhi,Website,NetBanking,43992,15,1,80,3,Yes,5,Christmas
BKG05780,28-04-2025,13-05-2025,15,Holiday Package,Domestic,Couple,Chennai,Mumbai,Website,Wallet,58767,10,0,0,4,No,15,Normal
BKG05781,14-05-2024,02-06-2024,19,Flight,International,Solo,Bangalore,Dubai,Website,UPI,26474.4,0,0,0,3,No,16,Normal
BKG05782,02-08-2024,08-10-2024,67,Flight,Domestic,Couple,Bangalore,Jaipur,Website,UPI,4667,0,0,0,4,Yes,14,Normal
BKG05783,04-12-2025,07-02-2026,65,Flight,International,Family,Mumbai,Bangkok,App,UPI,11037.6,15,0,0,3,No,7,Normal
BKG05784,05-08-2024,15-10-2024,71,Train,Domestic,Family,Chennai,Goa,Website,Credit Card,4737,20,0,0,3,Yes,3,Normal
BKG05785,30-06-2024,02-07-2024,2,Holiday Package,International,Solo,Bangalore,London,App,UPI,105192,15,0,0,1,Yes,9,Summer
BKG05786,19-05-2024,18-07-2024,60,Flight,International,Couple,Mumbai,Singapore,App,Debit Card,7011,20,1,80,2,No,5,Normal
BKG05787,31-01-2024,17-02-2024,17,Holiday Package,Domestic,Solo,Bangalore,Goa,Website,NetBanking,20969,0,0,0,4,No,14,Summer
BKG05788,25-02-2024,25-04-2024,60,Holiday Package,International,Solo,Bangalore,Singapore,Website,Debit Card,64501.2,0,1,80,5,Yes,7,Christmas
BKG05789,18-12-2025,07-03-2026,79,Holiday Package,International,Solo,Delhi,Dubai,App,UPI,129394.8,5,1,80,3,No,8,Normal
BKG05790,24-06-2025,07-07-2025,13,Hotel,International,Business,Delhi,Bangkok,App,NetBanking,4933.8,10,0,0,1,No,19,Normal
BKG05791,12-05-2024,18-05-2024,6,Holiday Package,Domestic,Couple,Hyderabad,Delhi,Website,NetBanking,47063,20,0,0,2,Yes,12,Christmas
BKG05792,21-10-2025,17-12-2025,57,Hotel,International,Business,Chennai,Dubai,App,Wallet,15229.8,0,0,0,1,No,19,Normal
BKG05793,17-02-2025,16-05-2025,88,Train,International,Solo,Chennai,Bangkok,Website,Credit Card,2077.2,10,1,80,1,No,22,Normal
BKG05794,24-10-2024,14-12-2024,51,Hotel,Domestic,Family,Bangalore,Delhi,Website,Debit Card,5304,20,1,80,4,No,14,Normal
BKG05795,24-04-2024,18-07-2024,85,Train,International,Family,Delhi,Bangkok,Website,UPI,2559.6,15,0,0,5,No,19,Normal
BKG05796,15-03-2025,08-05-2025,54,Hotel,International,Solo,Delhi,Singapore,App,Debit Card,40563,20,0,0,1,Yes,8,Normal
BKG05797,20-06-2024,08-07-2024,18,Train,International,Couple,Hyderabad,London,Website,NetBanking,3965.4,20,0,0,2,No,13,Christmas
BKG05798,12-12-2025,15-02-2026,65,Train,Domestic,Family,Hyderabad,Hyderabad,App,Wallet,4890,10,1,80,2,Yes,11,Normal
BKG05799,23-04-2024,19-06-2024,57,Holiday Package,International,Family,Chennai,Dubai,Website,UPI,75331.8,0,1,80,3,No,17,Normal
BKG05800,04-09-2025,03-12-2025,90,Hotel,Domestic,Solo,Bangalore,Chennai,App,Credit Card,17904,0,0,0,2,No,11,Normal
BKG05801,06-09-2024,02-12-2024,87,Flight,International,Family,Chennai,Singapore,Website,Debit Card,10143,5,0,0,3,No,3,Normal
BKG05802,06-11-2024,22-01-2025,77,Flight,International,Solo,Hyderabad,Singapore,App,UPI,14322.6,0,0,0,4,Yes,3,Normal
BKG05803,01-02-2024,09-04-2024,68,Train,International,Family,Delhi,Dubai,Website,UPI,4449.6,10,0,0,3,Yes,11,Normal
BKG05804,05-10-2024,21-12-2024,77,Train,Domestic,Solo,Bangalore,Chennai,App,Credit Card,4338,5,1,80,1,No,21,Normal
BKG05805,05-09-2024,14-11-2024,70,Holiday Package,Domestic,Couple,Chennai,Delhi,Website,Credit Card,16013,5,0,0,5,No,4,Summer
BKG05806,07-09-2025,08-09-2025,1,Flight,Domestic,Family,Bangalore,Hyderabad,Website,Wallet,12046,0,0,0,1,Yes,3,Normal
BKG05807,09-10-2024,25-10-2024,16,Flight,Domestic,Business,Mumbai,Jaipur,App,Debit Card,5150,10,0,0,2,Yes,6,Diwali
BKG05808,19-04-2024,27-06-2024,69,Train,Domestic,Business,Delhi,Bangalore,App,Wallet,3581,15,1,80,2,No,7,Normal
BKG05809,24-02-2024,15-04-2024,51,Flight,Domestic,Couple,Hyderabad,Jaipur,App,Debit Card,5830,0,0,0,2,No,5,Normal
BKG05810,25-05-2025,01-07-2025,37,Holiday Package,International,Family,Hyderabad,Dubai,App,Debit Card,89289,10,0,0,3,Yes,0,Summer
BKG05811,20-09-2025,11-11-2025,52,Holiday Package,Domestic,Couple,Mumbai,Jaipur,Website,UPI,23663,5,0,0,2,No,4,Normal
BKG05812,04-12-2024,10-12-2024,6,Hotel,International,Couple,Mumbai,Singapore,Website,UPI,34768.8,20,1,80,4,No,14,Summer
BKG05813,12-05-2024,15-07-2024,64,Holiday Package,International,Family,Mumbai,London,App,Wallet,70842.6,0,1,80,3,No,1,Normal
BKG05814,10-03-2025,07-04-2025,28,Holiday Package,International,Couple,Delhi,Bangkok,Website,UPI,73141.2,10,0,0,4,No,16,Christmas
BKG05815,21-08-2024,23-10-2024,63,Train,International,Solo,Chennai,Bangkok,Website,Debit Card,3331.8,10,0,0,3,No,17,Normal
BKG05816,24-11-2025,18-01-2026,55,Holiday Package,Domestic,Couple,Hyderabad,Hyderabad,App,UPI,78755,20,0,0,4,No,23,Christmas
BKG05817,27-07-2025,29-08-2025,33,Holiday Package,International,Solo,Hyderabad,Singapore,Website,Credit Card,134722.8,10,0,0,2,No,14,Normal
BKG05818,12-01-2025,12-04-2025,90,Flight,Domestic,Couple,Delhi,Jaipur,Website,UPI,12728,15,0,0,4,No,1,Normal
BKG05819,24-03-2025,04-06-2025,72,Holiday Package,International,Business,Delhi,London,Website,Credit Card,32029.2,0,1,80,1,Yes,9,Normal
BKG05820,21-08-2025,26-10-2025,66,Train,International,Business,Mumbai,London,App,UPI,5329.8,0,0,0,1,No,23,Summer
BKG05821,28-03-2025,24-06-2025,88,Holiday Package,International,Solo,Delhi,Dubai,Website,Debit Card,30322.8,5,1,80,1,No,10,Normal
BKG05822,27-10-2024,04-11-2024,8,Hotel,International,Business,Chennai,London,Website,Wallet,33814.8,15,0,0,5,Yes,13,Normal
BKG05823,19-07-2025,19-09-2025,62,Holiday Package,Domestic,Family,Chennai,Chennai,Website,NetBanking,67586,0,0,0,1,No,7,Normal
BKG05824,05-03-2025,19-03-2025,14,Flight,Domestic,Business,Chennai,Goa,Website,NetBanking,13291,10,0,0,5,No,14,Normal
BKG05825,15-05-2025,22-06-2025,38,Flight,International,Couple,Delhi,Singapore,Website,NetBanking,25538.4,20,0,0,2,No,18,Normal
BKG05826,06-10-2024,23-10-2024,17,Train,International,Solo,Hyderabad,London,Website,Debit Card,5257.8,0,0,0,1,No,15,Summer
BKG05827,30-09-2025,15-10-2025,15,Holiday Package,Domestic,Couple,Bangalore,Chennai,App,NetBanking,16151,20,0,0,3,No,22,Normal
BKG05828,17-12-2025,09-01-2026,23,Holiday Package,International,Couple,Bangalore,Singapore,App,UPI,84828.6,10,0,0,5,Yes,2,Normal
BKG05829,07-07-2025,18-07-2025,11,Flight,Domestic,Solo,Delhi,Mumbai,App,Credit Card,6407,20,0,0,4,Yes,20,Normal
BKG05830,24-06-2024,09-07-2024,15,Train,International,Solo,Mumbai,London,Website,Debit Card,8854.2,0,0,0,4,Yes,10,Normal
BKG05831,29-09-2025,06-10-2025,7,Hotel,International,Business,Bangalore,Dubai,App,Credit Card,44787.6,0,1,80,2,Yes,6,Normal
BKG05832,30-11-2024,05-01-2025,36,Flight,Domestic,Business,Chennai,Hyderabad,Website,Wallet,13348,10,0,0,4,Yes,14,Diwali
BKG05833,29-08-2025,24-11-2025,87,Train,International,Business,Chennai,Bangkok,Website,NetBanking,4384.8,0,1,80,4,Yes,15,Summer
BKG05834,23-10-2025,08-12-2025,46,Holiday Package,Domestic,Business,Mumbai,Mumbai,Website,Credit Card,43739,0,0,0,3,Yes,0,Normal
BKG05835,11-01-2025,09-02-2025,29,Flight,Domestic,Family,Hyderabad,Jaipur,Website,Credit Card,13302,5,0,0,2,No,6,Summer
BKG05836,13-11-2025,11-12-2025,28,Train,Domestic,Couple,Delhi,Delhi,App,UPI,2749,20,0,0,5,No,4,Diwali
BKG05837,29-10-2025,07-11-2025,9,Train,Domestic,Solo,Bangalore,Delhi,Website,Credit Card,4404,20,1,80,2,No,8,Normal
BKG05838,13-12-2024,15-02-2025,64,Train,Domestic,Couple,Hyderabad,Mumbai,Website,Credit Card,1050,10,0,0,4,No,17,Normal
BKG05839,15-02-2024,08-03-2024,22,Hotel,International,Couple,Chennai,Bangkok,Website,UPI,18423,5,0,0,3,Yes,16,Normal
BKG05840,14-03-2024,29-05-2024,76,Hotel,Domestic,Business,Mumbai,Chennai,App,Credit Card,14746,5,0,0,3,Yes,19,Normal
BKG05841,30-06-2025,10-08-2025,41,Holiday Package,International,Couple,Chennai,Dubai,Website,Debit Card,134002.8,5,0,0,2,Yes,1,Normal
BKG05842,08-03-2024,18-03-2024,10,Holiday Package,Domestic,Couple,Bangalore,Bangalore,App,NetBanking,51424,5,0,0,2,Yes,20,Normal
BKG05843,27-10-2025,03-12-2025,37,Holiday Package,Domestic,Family,Chennai,Hyderabad,Website,NetBanking,78994,5,0,0,1,No,7,Summer
BKG05844,01-11-2024,14-12-2024,43,Train,Domestic,Couple,Hyderabad,Goa,App,NetBanking,2762,10,0,0,3,No,17,Diwali
BKG05845,17-08-2024,31-08-2024,14,Flight,International,Family,Hyderabad,Singapore,App,Credit Card,5437.8,20,1,80,5,Yes,3,Summer
BKG05846,10-07-2024,17-08-2024,38,Holiday Package,Domestic,Couple,Chennai,Hyderabad,App,Wallet,34407,0,0,0,4,No,14,Summer
BKG05847,04-07-2025,23-09-2025,81,Hotel,International,Family,Chennai,Bangkok,App,Credit Card,33305.4,10,0,0,4,Yes,7,Diwali
BKG05848,31-03-2025,29-05-2025,59,Train,Domestic,Family,Bangalore,Mumbai,Website,UPI,3803,0,0,0,1,No,10,Diwali
BKG05849,21-05-2025,14-06-2025,24,Hotel,Domestic,Solo,Bangalore,Jaipur,App,Wallet,9334,15,0,0,1,No,14,Normal
BKG05850,02-02-2025,19-03-2025,45,Hotel,Domestic,Family,Mumbai,Mumbai,App,NetBanking,4735,5,0,0,4,Yes,13,Normal
BKG05851,08-05-2025,13-07-2025,66,Flight,Domestic,Business,Bangalore,Mumbai,Website,Wallet,14481,15,0,0,1,No,13,Normal
BKG05852,12-09-2024,10-12-2024,89,Holiday Package,Domestic,Business,Delhi,Mumbai,Website,UPI,77725,10,1,80,5,Yes,9,Normal
BKG05853,11-07-2025,11-09-2025,62,Holiday Package,International,Couple,Bangalore,Dubai,App,Wallet,32869.8,5,1,80,5,Yes,18,Normal
BKG05854,22-02-2025,04-03-2025,10,Flight,International,Couple,Hyderabad,Bangkok,App,Credit Card,24157.8,20,1,80,5,Yes,3,Summer
BKG05855,20-06-2025,29-06-2025,9,Train,International,Solo,Bangalore,Singapore,App,UPI,4685.4,5,0,0,2,No,20,Normal
BKG05856,19-09-2025,01-10-2025,12,Hotel,Domestic,Solo,Hyderabad,Mumbai,Website,NetBanking,19998,0,0,0,2,Yes,0,Normal
BKG05857,13-08-2025,09-10-2025,57,Flight,International,Business,Bangalore,Dubai,Website,UPI,11847.6,10,0,0,1,Yes,9,Normal
BKG05858,31-01-2024,19-03-2024,48,Flight,International,Couple,Delhi,Bangkok,Website,UPI,17971.2,20,0,0,2,No,7,Diwali
BKG05859,15-09-2025,28-11-2025,74,Train,Domestic,Business,Hyderabad,Bangalore,App,UPI,4730,5,0,0,5,Yes,23,Normal
BKG05860,11-01-2025,16-01-2025,5,Flight,International,Solo,Bangalore,Bangkok,App,Wallet,13672.8,0,0,0,1,No,7,Normal
BKG05861,16-09-2025,21-11-2025,66,Holiday Package,Domestic,Business,Chennai,Goa,Website,Credit Card,67792,10,0,0,4,No,4,Diwali
BKG05862,23-08-2024,21-11-2024,90,Train,Domestic,Solo,Chennai,Mumbai,Website,Debit Card,3108,10,0,0,1,Yes,1,Normal
BKG05863,16-07-2025,22-07-2025,6,Flight,International,Family,Chennai,Bangkok,App,NetBanking,15519.6,20,0,0,5,Yes,12,Normal
BKG05864,26-06-2024,28-08-2024,63,Train,International,Business,Delhi,Dubai,Website,Debit Card,3967.2,5,0,0,5,No,10,Normal
BKG05865,29-11-2024,08-12-2024,9,Flight,Domestic,Solo,Hyderabad,Bangalore,Website,UPI,5455,5,0,0,4,No,22,Christmas
BKG05866,26-09-2025,05-10-2025,9,Train,International,Family,Delhi,London,App,UPI,3245.4,0,0,0,2,No,6,Diwali
BKG05867,05-09-2025,26-11-2025,82,Hotel,International,Couple,Mumbai,Bangkok,Website,Wallet,42852.6,10,0,0,1,Yes,17,Normal
BKG05868,11-02-2025,18-04-2025,66,Train,International,Business,Delhi,Dubai,Website,Wallet,2590.2,10,0,0,3,No,18,Normal
BKG05869,26-09-2025,29-09-2025,3,Holiday Package,Domestic,Couple,Bangalore,Hyderabad,App,Credit Card,79686,20,1,80,4,No,8,Normal
BKG05870,11-09-2025,23-11-2025,73,Flight,International,Business,Bangalore,Bangkok,Website,UPI,6699.6,10,0,0,5,Yes,15,Normal
BKG05871,08-05-2024,25-05-2024,17,Flight,Domestic,Family,Chennai,Chennai,Website,Wallet,8480,0,0,0,4,No,1,Normal
BKG05872,13-05-2025,23-07-2025,71,Train,International,Couple,Mumbai,Bangkok,App,Debit Card,4537.8,5,0,0,1,No,3,Normal
BKG05873,18-09-2025,11-12-2025,84,Hotel,Domestic,Couple,Mumbai,Goa,Website,UPI,24656,15,0,0,3,Yes,12,Normal
BKG05874,26-02-2024,05-04-2024,39,Train,International,Couple,Hyderabad,Bangkok,Website,UPI,8044.2,10,1,80,3,No,9,Normal
BKG05875,03-08-2025,31-08-2025,28,Train,Domestic,Couple,Chennai,Mumbai,Website,Wallet,1265,0,0,0,3,No,19,Normal
BKG05876,10-05-2024,21-07-2024,72,Flight,International,Family,Mumbai,London,Website,Credit Card,7038,15,0,0,4,No,8,Christmas
BKG05877,21-05-2025,04-06-2025,14,Hotel,Domestic,Family,Mumbai,Chennai,Website,UPI,4172,20,1,80,4,Yes,3,Normal
BKG05878,25-12-2025,26-02-2026,63,Hotel,International,Family,Mumbai,Dubai,Website,UPI,29415.6,15,0,0,4,Yes,8,Summer
BKG05879,19-06-2024,29-08-2024,71,Hotel,International,Family,Delhi,Dubai,Website,Credit Card,34651.8,15,0,0,3,No,1,Normal
BKG05880,24-10-2024,31-10-2024,7,Holiday Package,Domestic,Couple,Chennai,Bangalore,Website,UPI,60698,5,0,0,4,Yes,23,Normal
BKG05881,11-04-2025,05-05-2025,24,Holiday Package,International,Family,Hyderabad,Dubai,App,NetBanking,120088.8,5,0,0,1,No,2,Normal
BKG05882,16-02-2025,05-05-2025,78,Holiday Package,International,Couple,Mumbai,Bangkok,App,Debit Card,133506,15,0,0,1,Yes,13,Normal
